"MB_CODE_2011","LGA_CODE_2011","LGA_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","AREA_ALBERS_SQKM"
"50000910000","50080","Albany (C)","5","Western Australia",0.061668
"50000920000","50080","Albany (C)","5","Western Australia",0.0148524
"50000930000","50080","Albany (C)","5","Western Australia",0.0580575
"50000940000","50080","Albany (C)","5","Western Australia",0.0475667
"50000950000","50080","Albany (C)","5","Western Australia",0.037839
"50000960000","50080","Albany (C)","5","Western Australia",0.038986
"50000970000","50080","Albany (C)","5","Western Australia",0.0629448
"50000980000","50080","Albany (C)","5","Western Australia",0.0353678
"50000990000","50080","Albany (C)","5","Western Australia",1.23721
"50001000000","50080","Albany (C)","5","Western Australia",0.12818
"50001010000","50080","Albany (C)","5","Western Australia",0.0397301
"50001020000","50080","Albany (C)","5","Western Australia",0.0604957
"50001030000","50080","Albany (C)","5","Western Australia",0.238785
"50001040000","50080","Albany (C)","5","Western Australia",0.910747
"50001050000","50080","Albany (C)","5","Western Australia",0.04448
"50001060000","50080","Albany (C)","5","Western Australia",0.092227
"50001070000","50080","Albany (C)","5","Western Australia",0.0505134
"50001080000","50080","Albany (C)","5","Western Australia",0.132075
"50001090000","50080","Albany (C)","5","Western Australia",0.0839659
"50001100000","50080","Albany (C)","5","Western Australia",0.0679365
"50001110000","50080","Albany (C)","5","Western Australia",0.165933
"50001120000","50080","Albany (C)","5","Western Australia",0.0956525
"50001130000","50080","Albany (C)","5","Western Australia",0.242992
"50001140000","50080","Albany (C)","5","Western Australia",0.0478665
"50001150000","50080","Albany (C)","5","Western Australia",0.0635141
"50001160000","50080","Albany (C)","5","Western Australia",0.0490868
"50001170000","50080","Albany (C)","5","Western Australia",0.554571
"50001181000","50080","Albany (C)","5","Western Australia",0.114598
"50001182000","50080","Albany (C)","5","Western Australia",0.0360913
"50001190000","50080","Albany (C)","5","Western Australia",1.13055
"50001200000","50080","Albany (C)","5","Western Australia",0.0372623
"50001210000","50080","Albany (C)","5","Western Australia",0.0963589
"50001220000","50080","Albany (C)","5","Western Australia",0.0446816
"50001231000","50080","Albany (C)","5","Western Australia",0.0571463
"50001232000","50080","Albany (C)","5","Western Australia",0.0476644
"50001233000","50080","Albany (C)","5","Western Australia",0.051396
"50001234000","50080","Albany (C)","5","Western Australia",0.0567221
"50001235000","50080","Albany (C)","5","Western Australia",0.0891092
"50001236000","50080","Albany (C)","5","Western Australia",0.0318096
"50001237000","50080","Albany (C)","5","Western Australia",0.04071
"50001241000","50080","Albany (C)","5","Western Australia",0.0289275
"50001242000","50080","Albany (C)","5","Western Australia",0.0235662
"50001250000","50080","Albany (C)","5","Western Australia",0.0230819
"50001260000","50080","Albany (C)","5","Western Australia",0.0277215
"50001270000","50080","Albany (C)","5","Western Australia",0.084385
"50001280000","50080","Albany (C)","5","Western Australia",0.028574
"50001290000","50080","Albany (C)","5","Western Australia",0.0143302
"50001300000","50080","Albany (C)","5","Western Australia",0.0820551
"50001310000","50080","Albany (C)","5","Western Australia",0.0174786
"50001320000","50080","Albany (C)","5","Western Australia",0.0387341
"50001330000","50080","Albany (C)","5","Western Australia",0.0408186
"50001341000","50080","Albany (C)","5","Western Australia",0.0106349
"50001342000","50080","Albany (C)","5","Western Australia",0.0194671
"50001343000","50080","Albany (C)","5","Western Australia",0.0265624
"50001344000","50080","Albany (C)","5","Western Australia",0.0457469
"50001345000","50080","Albany (C)","5","Western Australia",0.00429083
"50001350000","50080","Albany (C)","5","Western Australia",0.130892
"50001361000","50080","Albany (C)","5","Western Australia",0.0465995
"50001362000","50080","Albany (C)","5","Western Australia",0.0950041
"50001363000","50080","Albany (C)","5","Western Australia",0.0197323
"50001364000","50080","Albany (C)","5","Western Australia",0.0335388
"50001370000","50080","Albany (C)","5","Western Australia",0.0621069
"50001380000","50080","Albany (C)","5","Western Australia",0.195308
"50001390000","50080","Albany (C)","5","Western Australia",0.135694
"50001400000","50080","Albany (C)","5","Western Australia",0.192704
"50001411000","50080","Albany (C)","5","Western Australia",0.898365
"50001412000","50080","Albany (C)","5","Western Australia",1.27578
"50001421000","50080","Albany (C)","5","Western Australia",0.0880041
"50001422000","50080","Albany (C)","5","Western Australia",0.0460624
"50001431000","50080","Albany (C)","5","Western Australia",0.0800948
"50001432000","50080","Albany (C)","5","Western Australia",0.129067
"50001433000","50080","Albany (C)","5","Western Australia",0.193312
"50001440000","50080","Albany (C)","5","Western Australia",0.0523537
"50001450000","50080","Albany (C)","5","Western Australia",0.0627016
"50001460000","50080","Albany (C)","5","Western Australia",0.131201
"50001470000","50080","Albany (C)","5","Western Australia",0.056627
"50001480000","50080","Albany (C)","5","Western Australia",0.0441969
"50001490000","50080","Albany (C)","5","Western Australia",0.0294041
"50001501000","50080","Albany (C)","5","Western Australia",0.0431672
"50001502000","50080","Albany (C)","5","Western Australia",0.0335556
"50001510000","50080","Albany (C)","5","Western Australia",0.0517706
"50001520000","50080","Albany (C)","5","Western Australia",0.0458366
"50001530000","50080","Albany (C)","5","Western Australia",0.0406606
"50001540000","50080","Albany (C)","5","Western Australia",0.0379023
"50001550000","50080","Albany (C)","5","Western Australia",0.0356295
"50001560000","50080","Albany (C)","5","Western Australia",0.0792518
"50001571000","50080","Albany (C)","5","Western Australia",0.0571769
"50001572000","50080","Albany (C)","5","Western Australia",0.0739596
"50001573000","50080","Albany (C)","5","Western Australia",0.0441461
"50001580000","50080","Albany (C)","5","Western Australia",0.080797
"50001590000","50080","Albany (C)","5","Western Australia",0.269049
"50001600000","50080","Albany (C)","5","Western Australia",0.0538378
"50001610000","50080","Albany (C)","5","Western Australia",0.0538407
"50001620000","50080","Albany (C)","5","Western Australia",0.0588013
"50001630000","50080","Albany (C)","5","Western Australia",0.058314
"50001640000","50080","Albany (C)","5","Western Australia",0.0630308
"50001650000","50080","Albany (C)","5","Western Australia",0.0471597
"50001660000","50080","Albany (C)","5","Western Australia",0.0417117
"50001670000","50080","Albany (C)","5","Western Australia",0.0571488
"50001680000","50080","Albany (C)","5","Western Australia",0.051047
"50001690000","50080","Albany (C)","5","Western Australia",0.0284145
"50001700000","50080","Albany (C)","5","Western Australia",0.0527311
"50001711000","50080","Albany (C)","5","Western Australia",0.030432
"50001712000","50080","Albany (C)","5","Western Australia",0.0274701
"50001720000","50080","Albany (C)","5","Western Australia",0.0561627
"50001730000","50080","Albany (C)","5","Western Australia",0.0443176
"50001740000","50080","Albany (C)","5","Western Australia",0.0332007
"50001750000","50080","Albany (C)","5","Western Australia",0.0416235
"50001760000","50080","Albany (C)","5","Western Australia",0.0510336
"50001770000","50080","Albany (C)","5","Western Australia",0.0414191
"50001781000","50080","Albany (C)","5","Western Australia",0.0444007
"50001782000","50080","Albany (C)","5","Western Australia",0.03669
"50001790000","50080","Albany (C)","5","Western Australia",0.0728752
"50001800000","50080","Albany (C)","5","Western Australia",0.0516024
"50001810000","50080","Albany (C)","5","Western Australia",0.0334385
"50001820000","50080","Albany (C)","5","Western Australia",0.0451822
"50001830000","50080","Albany (C)","5","Western Australia",0.0334103
"50001840000","50080","Albany (C)","5","Western Australia",0.0432449
"50001850000","50080","Albany (C)","5","Western Australia",0.0369094
"50001860000","50080","Albany (C)","5","Western Australia",0.0398642
"50001870000","50080","Albany (C)","5","Western Australia",0.041241
"50001880000","50080","Albany (C)","5","Western Australia",0.0346067
"50001890000","50080","Albany (C)","5","Western Australia",0.0486386
"50001900000","50080","Albany (C)","5","Western Australia",0.479241
"50001910000","50080","Albany (C)","5","Western Australia",0.0493116
"50001920000","50080","Albany (C)","5","Western Australia",0.0568787
"50001930000","50080","Albany (C)","5","Western Australia",0.0380462
"50001940000","50080","Albany (C)","5","Western Australia",0.0308051
"50001950000","50080","Albany (C)","5","Western Australia",0.0293464
"50001960000","50080","Albany (C)","5","Western Australia",0.0392491
"50001970000","50080","Albany (C)","5","Western Australia",0.409632
"50001980000","50080","Albany (C)","5","Western Australia",0.030076
"50001991000","50080","Albany (C)","5","Western Australia",0.0490662
"50001992000","50080","Albany (C)","5","Western Australia",0.0235398
"50002000000","50080","Albany (C)","5","Western Australia",0.0806002
"50002010000","50080","Albany (C)","5","Western Australia",0.0532318
"50002020000","50080","Albany (C)","5","Western Australia",0.0389444
"50002030000","50080","Albany (C)","5","Western Australia",0.0403855
"50002040000","50080","Albany (C)","5","Western Australia",0.0658223
"50002050000","50080","Albany (C)","5","Western Australia",0.0668996
"50002060000","50080","Albany (C)","5","Western Australia",0.0520612
"50002070000","50080","Albany (C)","5","Western Australia",0.0448865
"50002080000","50080","Albany (C)","5","Western Australia",0.037682
"50002090000","50080","Albany (C)","5","Western Australia",0.035625
"50002100000","50080","Albany (C)","5","Western Australia",0.0468061
"50002110000","50080","Albany (C)","5","Western Australia",0.047035
"50002120000","50080","Albany (C)","5","Western Australia",0.0404952
"50002130000","50080","Albany (C)","5","Western Australia",0.0164601
"50002140000","50080","Albany (C)","5","Western Australia",0.0203084
"50002150000","50080","Albany (C)","5","Western Australia",0.0690819
"50002160000","50080","Albany (C)","5","Western Australia",0.0510406
"50002170000","50080","Albany (C)","5","Western Australia",0.0392131
"50002180000","50080","Albany (C)","5","Western Australia",0.0463168
"50002190000","50080","Albany (C)","5","Western Australia",0.0433334
"50002200000","50080","Albany (C)","5","Western Australia",0.0406356
"50002210000","50080","Albany (C)","5","Western Australia",0.104091
"50002220000","50080","Albany (C)","5","Western Australia",0.0482083
"50002230000","50080","Albany (C)","5","Western Australia",0.075564
"50002240000","50080","Albany (C)","5","Western Australia",0.0590854
"50002250000","50080","Albany (C)","5","Western Australia",0.0687226
"50002260000","50080","Albany (C)","5","Western Australia",0.0294687
"50002270000","50080","Albany (C)","5","Western Australia",0.0319582
"50002280000","50080","Albany (C)","5","Western Australia",0.034272
"50002290000","50080","Albany (C)","5","Western Australia",0.0380901
"50002300000","50080","Albany (C)","5","Western Australia",0.0384307
"50002310000","50080","Albany (C)","5","Western Australia",0.0317802
"50002320000","50080","Albany (C)","5","Western Australia",0.0543039
"50002330000","50080","Albany (C)","5","Western Australia",0.0733309
"50002340000","50080","Albany (C)","5","Western Australia",0.0580072
"50002350000","50080","Albany (C)","5","Western Australia",0.0307497
"50002360000","50080","Albany (C)","5","Western Australia",0.027653
"50002370000","50080","Albany (C)","5","Western Australia",0.0360855
"50002380000","50080","Albany (C)","5","Western Australia",0.0285978
"50002390000","50080","Albany (C)","5","Western Australia",0.0386607
"50002400000","50080","Albany (C)","5","Western Australia",0.035757
"50002410000","50080","Albany (C)","5","Western Australia",0.34627
"50002420000","50080","Albany (C)","5","Western Australia",0.0128248
"50002430000","50080","Albany (C)","5","Western Australia",1.3701
"50002440000","50080","Albany (C)","5","Western Australia",0.0346344
"50002451000","50080","Albany (C)","5","Western Australia",0.079791
"50002452000","50080","Albany (C)","5","Western Australia",0.0433622
"50002461000","50080","Albany (C)","5","Western Australia",0.167081
"50002462000","50080","Albany (C)","5","Western Australia",0.0793736
"50002470000","50080","Albany (C)","5","Western Australia",0.061587
"50002480000","50080","Albany (C)","5","Western Australia",0.0943206
"50002490000","50080","Albany (C)","5","Western Australia",0.113901
"50002502000","50080","Albany (C)","5","Western Australia",0.0309486
"50002503000","50080","Albany (C)","5","Western Australia",0.00511536
"50002504000","50080","Albany (C)","5","Western Australia",0.00750727
"50002505000","50080","Albany (C)","5","Western Australia",0.0328742
"50002506000","50080","Albany (C)","5","Western Australia",0.00352103
"50002510000","50080","Albany (C)","5","Western Australia",0.0889111
"50002521000","50080","Albany (C)","5","Western Australia",0.035118
"50002522000","50080","Albany (C)","5","Western Australia",0.0240724
"50002523000","50080","Albany (C)","5","Western Australia",0.0121694
"50002524000","50080","Albany (C)","5","Western Australia",0.032171
"50002525000","50080","Albany (C)","5","Western Australia",0.029128
"50002530000","50080","Albany (C)","5","Western Australia",0.0321097
"50002540000","50080","Albany (C)","5","Western Australia",0.0620895
"50002550000","50080","Albany (C)","5","Western Australia",0.395731
"50002560000","50080","Albany (C)","5","Western Australia",0.0390326
"50002570000","50080","Albany (C)","5","Western Australia",0.0214337
"50002580000","50080","Albany (C)","5","Western Australia",0.0345248
"50002590000","50080","Albany (C)","5","Western Australia",0.0183346
"50002600000","50080","Albany (C)","5","Western Australia",0.00430477
"50002620000","50080","Albany (C)","5","Western Australia",6.34396
"50002630000","50080","Albany (C)","5","Western Australia",0.043329
"50002640000","50080","Albany (C)","5","Western Australia",0.964922
"50002650000","50080","Albany (C)","5","Western Australia",0.0343813
"50002660000","50080","Albany (C)","5","Western Australia",0.0840675
"50002670000","50080","Albany (C)","5","Western Australia",0.151396
"50002680000","50080","Albany (C)","5","Western Australia",10.557
"50002690000","50080","Albany (C)","5","Western Australia",0.0151627
"50002700000","50080","Albany (C)","5","Western Australia",0.039935
"50002710000","50080","Albany (C)","5","Western Australia",0.0515248
"50002720000","50080","Albany (C)","5","Western Australia",0.0506985
"50002730000","50080","Albany (C)","5","Western Australia",0.0516113
"50002740000","50080","Albany (C)","5","Western Australia",0.108846
"50002750000","50080","Albany (C)","5","Western Australia",2.50271
"50002760000","50080","Albany (C)","5","Western Australia",0.0194608
"50002770000","50080","Albany (C)","5","Western Australia",0.620729
"50002780000","50080","Albany (C)","5","Western Australia",1.92544
"50002800000","50080","Albany (C)","5","Western Australia",0.0151807
"50002810000","50080","Albany (C)","5","Western Australia",0.0235126
"50002820000","50080","Albany (C)","5","Western Australia",5.96914
"50002840000","50080","Albany (C)","5","Western Australia",3.23951
"50002850000","50080","Albany (C)","5","Western Australia",0.0355605
"50002860000","50080","Albany (C)","5","Western Australia",0.179815
"50002870000","50080","Albany (C)","5","Western Australia",0.138169
"50002880000","50080","Albany (C)","5","Western Australia",0.732118
"50002890000","50080","Albany (C)","5","Western Australia",2.5899
"50002900000","50080","Albany (C)","5","Western Australia",0.171735
"50002910000","50080","Albany (C)","5","Western Australia",23.4994
"50002920000","50080","Albany (C)","5","Western Australia",10.6712
"50002930000","50080","Albany (C)","5","Western Australia",76.6479
"50002940000","50080","Albany (C)","5","Western Australia",0.0895339
"50002950000","50080","Albany (C)","5","Western Australia",2.6897
"50002960000","50080","Albany (C)","5","Western Australia",1.23839
"50002970000","50080","Albany (C)","5","Western Australia",14.8133
"50002980000","50080","Albany (C)","5","Western Australia",0.0845335
"50002990000","50080","Albany (C)","5","Western Australia",0.104632
"50003000000","50080","Albany (C)","5","Western Australia",0.183167
"50003010000","50080","Albany (C)","5","Western Australia",0.0469723
"50003020000","50080","Albany (C)","5","Western Australia",11.1919
"50003030000","50080","Albany (C)","5","Western Australia",0.700248
"50003040000","50080","Albany (C)","5","Western Australia",0.221265
"50003050000","50080","Albany (C)","5","Western Australia",0.958275
"50003060000","50080","Albany (C)","5","Western Australia",1.06404
"50003070000","50080","Albany (C)","5","Western Australia",0.00232711
"50003080000","50080","Albany (C)","5","Western Australia",0.011
"50003090000","50080","Albany (C)","5","Western Australia",0.000569025
"50003100000","50080","Albany (C)","5","Western Australia",0.000882836
"50003110000","50080","Albany (C)","5","Western Australia",0.0017447
"50003120000","50080","Albany (C)","5","Western Australia",1.94746
"50003140000","50080","Albany (C)","5","Western Australia",9.43611
"50003150000","50080","Albany (C)","5","Western Australia",1.20899
"50003160000","50080","Albany (C)","5","Western Australia",8.5466
"50003190000","50080","Albany (C)","5","Western Australia",10.0728
"50003200000","50080","Albany (C)","5","Western Australia",0.0674465
"50003210000","50080","Albany (C)","5","Western Australia",0.0394287
"50003220000","50080","Albany (C)","5","Western Australia",0.147854
"50003240000","50080","Albany (C)","5","Western Australia",0.0756938
"50003250000","50080","Albany (C)","5","Western Australia",0.0110506
"50003260000","50080","Albany (C)","5","Western Australia",7.63932
"50003270000","50080","Albany (C)","5","Western Australia",7.72433
"50003290000","50080","Albany (C)","5","Western Australia",0.536702
"50003300000","50080","Albany (C)","5","Western Australia",0.963376
"50003310000","50080","Albany (C)","5","Western Australia",4.68362
"50003320000","50080","Albany (C)","5","Western Australia",24.7414
"50003331000","50080","Albany (C)","5","Western Australia",32.6327
"50003332000","50080","Albany (C)","5","Western Australia",54.3901
"50003333000","50080","Albany (C)","5","Western Australia",17.4255
"50003340000","50080","Albany (C)","5","Western Australia",148.824
"50003350000","50080","Albany (C)","5","Western Australia",0.607909
"50003360000","50080","Albany (C)","5","Western Australia",1.07114
"50003370000","50080","Albany (C)","5","Western Australia",48.7597
"50003380000","50080","Albany (C)","5","Western Australia",0.08996
"50003390000","50080","Albany (C)","5","Western Australia",0.257307
"50003400000","50080","Albany (C)","5","Western Australia",0.0385362
"50003410000","50080","Albany (C)","5","Western Australia",13.9977
"50003420000","50080","Albany (C)","5","Western Australia",1.18905
"50003430000","50080","Albany (C)","5","Western Australia",0.0706091
"50003440000","50080","Albany (C)","5","Western Australia",0.0702191
"50003450000","50080","Albany (C)","5","Western Australia",0.0470928
"50003460000","50080","Albany (C)","5","Western Australia",0.0462595
"50003471000","50080","Albany (C)","5","Western Australia",14.3342
"50003472000","50080","Albany (C)","5","Western Australia",8.42656
"50003473000","50080","Albany (C)","5","Western Australia",9.47859
"50003480000","50080","Albany (C)","5","Western Australia",0.632157
"50003490000","50080","Albany (C)","5","Western Australia",131.656
"50003500000","50080","Albany (C)","5","Western Australia",8.41243
"50003510000","50080","Albany (C)","5","Western Australia",0.290693
"50003520000","50080","Albany (C)","5","Western Australia",0.0480462
"50003530000","50080","Albany (C)","5","Western Australia",0.193746
"50003540000","50080","Albany (C)","5","Western Australia",0.0996936
"50003550000","50080","Albany (C)","5","Western Australia",0.0721046
"50003560000","50080","Albany (C)","5","Western Australia",0.0870798
"50003570000","50080","Albany (C)","5","Western Australia",0.147661
"50003580000","50080","Albany (C)","5","Western Australia",0.279742
"50003590000","50080","Albany (C)","5","Western Australia",0.067837
"50003600000","50080","Albany (C)","5","Western Australia",0.0979411
"50003611000","50080","Albany (C)","5","Western Australia",0.299167
"50003612000","50080","Albany (C)","5","Western Australia",0.0318936
"50003613000","50080","Albany (C)","5","Western Australia",0.0200306
"50003614000","50080","Albany (C)","5","Western Australia",0.0297721
"50003621000","50080","Albany (C)","5","Western Australia",0.0521347
"50003622000","50080","Albany (C)","5","Western Australia",0.0398154
"50003623000","50080","Albany (C)","5","Western Australia",0.0439804
"50003630000","50080","Albany (C)","5","Western Australia",0.0871085
"50003640000","50080","Albany (C)","5","Western Australia",0.0457216
"50003650000","50080","Albany (C)","5","Western Australia",49.7289
"50003660000","50080","Albany (C)","5","Western Australia",0.0150726
"50003670000","50080","Albany (C)","5","Western Australia",0.0710023
"50003680000","50080","Albany (C)","5","Western Australia",0.178508
"50003690000","50080","Albany (C)","5","Western Australia",0.140097
"50003700000","50080","Albany (C)","5","Western Australia",0.0829261
"50003710000","50080","Albany (C)","5","Western Australia",0.471387
"50003720000","50080","Albany (C)","5","Western Australia",0.0780026
"50003730000","50080","Albany (C)","5","Western Australia",0.0860724
"50003740000","50080","Albany (C)","5","Western Australia",3.41377
"50003750000","50080","Albany (C)","5","Western Australia",0.514455
"50003760000","50080","Albany (C)","5","Western Australia",0.543174
"50003770000","50080","Albany (C)","5","Western Australia",0.0488176
"50003780000","50080","Albany (C)","5","Western Australia",0.315141
"50003790000","50080","Albany (C)","5","Western Australia",0.018802
"50003800000","50080","Albany (C)","5","Western Australia",0.0278333
"50003810000","50080","Albany (C)","5","Western Australia",0.226837
"50003820000","50080","Albany (C)","5","Western Australia",0.0585054
"50003830000","50080","Albany (C)","5","Western Australia",0.037487
"50003840000","50080","Albany (C)","5","Western Australia",0.0675858
"50003850000","50080","Albany (C)","5","Western Australia",0.0550385
"50003860000","50080","Albany (C)","5","Western Australia",0.0614659
"50003870000","50080","Albany (C)","5","Western Australia",0.699423
"50003880000","50080","Albany (C)","5","Western Australia",0.0527754
"50003890000","50080","Albany (C)","5","Western Australia",0.0482995
"50003901000","50080","Albany (C)","5","Western Australia",34.2889
"50003902000","50080","Albany (C)","5","Western Australia",24.3377
"50003910000","50080","Albany (C)","5","Western Australia",0.0887384
"50003921000","50080","Albany (C)","5","Western Australia",173.852
"50003922000","50080","Albany (C)","5","Western Australia",3.07248
"50003923000","50080","Albany (C)","5","Western Australia",83.8317
"50003930000","50080","Albany (C)","5","Western Australia",0.061675
"50003940000","50080","Albany (C)","5","Western Australia",0.224335
"50003950000","50080","Albany (C)","5","Western Australia",0.0602588
"50003960000","50080","Albany (C)","5","Western Australia",463.626
"50003970000","50080","Albany (C)","5","Western Australia",11.2089
"50003980000","50080","Albany (C)","5","Western Australia",2.3829
"50003990000","50080","Albany (C)","5","Western Australia",0.398592
"50004010000","50080","Albany (C)","5","Western Australia",4.33771
"50004021000","50080","Albany (C)","5","Western Australia",334.449
"50004022000","50080","Albany (C)","5","Western Australia",229.406
"50004030000","50080","Albany (C)","5","Western Australia",97.312
"50004040000","50080","Albany (C)","5","Western Australia",13.3565
"50004050000","50080","Albany (C)","5","Western Australia",0.277141
"50004061000","50080","Albany (C)","5","Western Australia",0.604758
"50004062000","50080","Albany (C)","5","Western Australia",0.375965
"50004070000","50080","Albany (C)","5","Western Australia",0.181708
"50004080000","50080","Albany (C)","5","Western Australia",0.740776
"50004091000","50080","Albany (C)","5","Western Australia",0.413822
"50004092000","50080","Albany (C)","5","Western Australia",0.112092
"50004093000","50080","Albany (C)","5","Western Australia",0.256617
"50004100000","50080","Albany (C)","5","Western Australia",0.0578989
"50004120000","50080","Albany (C)","5","Western Australia",315.6
"50004130000","50080","Albany (C)","5","Western Australia",89.5003
"50004140000","50080","Albany (C)","5","Western Australia",7.98689
"50004151000","50080","Albany (C)","5","Western Australia",0.0479257
"50004152000","50080","Albany (C)","5","Western Australia",0.070758
"50004153000","50080","Albany (C)","5","Western Australia",0.0491719
"50004154000","50080","Albany (C)","5","Western Australia",0.0305241
"50004155000","50080","Albany (C)","5","Western Australia",2.58883
"50004156000","50080","Albany (C)","5","Western Australia",0.0395395
"50004160000","50080","Albany (C)","5","Western Australia",0.427963
"50004170000","50080","Albany (C)","5","Western Australia",1.21912
"50004180000","50080","Albany (C)","5","Western Australia",1.83587
"50004190000","50080","Albany (C)","5","Western Australia",0.435974
