"MB_CODE_2011","LGA_CODE_2011","LGA_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","AREA_ALBERS_SQKM"
"70001170000","70200","Alice Springs (T)","7","Northern Territory",0.0432532
"70001180000","70200","Alice Springs (T)","7","Northern Territory",0.0444448
"70001190000","70200","Alice Springs (T)","7","Northern Territory",0.051155
"70001200000","70200","Alice Springs (T)","7","Northern Territory",0.0597226
"70001210000","70200","Alice Springs (T)","7","Northern Territory",0.0667906
"70001220000","70200","Alice Springs (T)","7","Northern Territory",0.0786128
"70001230000","70200","Alice Springs (T)","7","Northern Territory",0.0645325
"70001240000","70200","Alice Springs (T)","7","Northern Territory",0.0645454
"70001250000","70200","Alice Springs (T)","7","Northern Territory",0.0868584
"70001260000","70200","Alice Springs (T)","7","Northern Territory",0.00588315
"70001270000","70200","Alice Springs (T)","7","Northern Territory",0.025395
"70001280000","70200","Alice Springs (T)","7","Northern Territory",0.0630093
"70001290000","70200","Alice Springs (T)","7","Northern Territory",0.0308941
"70001300000","70200","Alice Springs (T)","7","Northern Territory",0.103291
"70001310000","70200","Alice Springs (T)","7","Northern Territory",0.0330628
"70001320000","70200","Alice Springs (T)","7","Northern Territory",0.0320832
"70001330000","70200","Alice Springs (T)","7","Northern Territory",0.0333106
"70001340000","70200","Alice Springs (T)","7","Northern Territory",0.0331527
"70001350000","70200","Alice Springs (T)","7","Northern Territory",0.0335867
"70001360000","70200","Alice Springs (T)","7","Northern Territory",0.0361257
"70001370000","70200","Alice Springs (T)","7","Northern Territory",0.0348741
"70001380000","70200","Alice Springs (T)","7","Northern Territory",0.0366094
"70001390000","70200","Alice Springs (T)","7","Northern Territory",0.0316977
"70001400000","70200","Alice Springs (T)","7","Northern Territory",0.0458027
"70001410000","70200","Alice Springs (T)","7","Northern Territory",0.0502203
"70001420000","70200","Alice Springs (T)","7","Northern Territory",0.0503004
"70001430000","70200","Alice Springs (T)","7","Northern Territory",0.0435487
"70001440000","70200","Alice Springs (T)","7","Northern Territory",0.0449594
"70001450000","70200","Alice Springs (T)","7","Northern Territory",0.0444403
"70001460000","70200","Alice Springs (T)","7","Northern Territory",0.0454054
"70001470000","70200","Alice Springs (T)","7","Northern Territory",0.0370937
"70001480000","70200","Alice Springs (T)","7","Northern Territory",0.0451194
"70001490000","70200","Alice Springs (T)","7","Northern Territory",0.048939
"70001500000","70200","Alice Springs (T)","7","Northern Territory",0.0672896
"70001520000","70200","Alice Springs (T)","7","Northern Territory",0.0318522
"70001530000","70200","Alice Springs (T)","7","Northern Territory",0.0544356
"70001540000","70200","Alice Springs (T)","7","Northern Territory",0.00584781
"70001550000","70200","Alice Springs (T)","7","Northern Territory",0.0287264
"70001560000","70200","Alice Springs (T)","7","Northern Territory",0.0216064
"70001570000","70200","Alice Springs (T)","7","Northern Territory",0.0215981
"70001580000","70200","Alice Springs (T)","7","Northern Territory",0.0266189
"70001590000","70200","Alice Springs (T)","7","Northern Territory",0.02732
"70001600000","70200","Alice Springs (T)","7","Northern Territory",0.0241233
"70001610000","70200","Alice Springs (T)","7","Northern Territory",0.0296266
"70001620000","70200","Alice Springs (T)","7","Northern Territory",0.0331064
"70001630000","70200","Alice Springs (T)","7","Northern Territory",0.0319665
"70001640000","70200","Alice Springs (T)","7","Northern Territory",0.0389329
"70001650000","70200","Alice Springs (T)","7","Northern Territory",0.0409882
"70001670000","70200","Alice Springs (T)","7","Northern Territory",0.0098935
"70001680000","70200","Alice Springs (T)","7","Northern Territory",0.0182453
"70001690000","70200","Alice Springs (T)","7","Northern Territory",0.0194327
"70001700000","70200","Alice Springs (T)","7","Northern Territory",0.0524082
"70001710000","70200","Alice Springs (T)","7","Northern Territory",0.0376169
"70001720000","70200","Alice Springs (T)","7","Northern Territory",0.0370877
"70001730000","70200","Alice Springs (T)","7","Northern Territory",0.0135255
"70001740000","70200","Alice Springs (T)","7","Northern Territory",0.0150017
"70001751000","70200","Alice Springs (T)","7","Northern Territory",0.680574
"70001752000","70200","Alice Springs (T)","7","Northern Territory",1.2292
"70001753000","70200","Alice Springs (T)","7","Northern Territory",0.285892
"70001760000","70200","Alice Springs (T)","7","Northern Territory",0.440165
"70001770000","70200","Alice Springs (T)","7","Northern Territory",0.0499483
"70001780000","70200","Alice Springs (T)","7","Northern Territory",17.2864
"70001790000","70200","Alice Springs (T)","7","Northern Territory",0.0227494
"70001800000","70200","Alice Springs (T)","7","Northern Territory",0.0363041
"70001810000","70200","Alice Springs (T)","7","Northern Territory",0.480105
"70001820000","70200","Alice Springs (T)","7","Northern Territory",0.0289964
"70001830000","70200","Alice Springs (T)","7","Northern Territory",0.058776
"70001840000","70200","Alice Springs (T)","7","Northern Territory",0.029629
"70001850000","70200","Alice Springs (T)","7","Northern Territory",0.24953
"70001860000","70200","Alice Springs (T)","7","Northern Territory",0.0291234
"70001870000","70200","Alice Springs (T)","7","Northern Territory",0.0146826
"70001880000","70200","Alice Springs (T)","7","Northern Territory",0.0292063
"70001890000","70200","Alice Springs (T)","7","Northern Territory",0.030421
"70001900000","70200","Alice Springs (T)","7","Northern Territory",0.0445327
"70001910000","70200","Alice Springs (T)","7","Northern Territory",0.0334374
"70001920000","70200","Alice Springs (T)","7","Northern Territory",14.6614
"70001930000","70200","Alice Springs (T)","7","Northern Territory",0.0576454
"70001940000","70200","Alice Springs (T)","7","Northern Territory",0.170979
"70001950000","70200","Alice Springs (T)","7","Northern Territory",0.083339
"70001960000","70200","Alice Springs (T)","7","Northern Territory",0.0192876
"70001970000","70200","Alice Springs (T)","7","Northern Territory",0.0445386
"70001980000","70200","Alice Springs (T)","7","Northern Territory",0.0853554
"70001990000","70200","Alice Springs (T)","7","Northern Territory",0.539635
"70002000000","70200","Alice Springs (T)","7","Northern Territory",0.0891643
"70002010000","70200","Alice Springs (T)","7","Northern Territory",0.0372435
"70002020000","70200","Alice Springs (T)","7","Northern Territory",0.0392559
"70002030000","70200","Alice Springs (T)","7","Northern Territory",0.0406982
"70002040000","70200","Alice Springs (T)","7","Northern Territory",0.0471408
"70002050000","70200","Alice Springs (T)","7","Northern Territory",0.0508834
"70002060000","70200","Alice Springs (T)","7","Northern Territory",0.0541024
"70002070000","70200","Alice Springs (T)","7","Northern Territory",0.054486
"70002080000","70200","Alice Springs (T)","7","Northern Territory",0.0674147
"70002090000","70200","Alice Springs (T)","7","Northern Territory",0.0501481
"70002100000","70200","Alice Springs (T)","7","Northern Territory",0.0349041
"70002110000","70200","Alice Springs (T)","7","Northern Territory",0.042079
"70002120000","70200","Alice Springs (T)","7","Northern Territory",0.0477211
"70002130000","70200","Alice Springs (T)","7","Northern Territory",0.0527262
"70002140000","70200","Alice Springs (T)","7","Northern Territory",0.0527757
"70002150000","70200","Alice Springs (T)","7","Northern Territory",0.0750463
"70002160000","70200","Alice Springs (T)","7","Northern Territory",0.0540065
"70002170000","70200","Alice Springs (T)","7","Northern Territory",0.056896
"70002180000","70200","Alice Springs (T)","7","Northern Territory",0.0614114
"70002190000","70200","Alice Springs (T)","7","Northern Territory",0.0565625
"70002200000","70200","Alice Springs (T)","7","Northern Territory",0.0780957
"70002210000","70200","Alice Springs (T)","7","Northern Territory",0.0836669
"70002220000","70200","Alice Springs (T)","7","Northern Territory",0.024368
"70002230000","70200","Alice Springs (T)","7","Northern Territory",0.0356631
"70002240000","70200","Alice Springs (T)","7","Northern Territory",0.0124599
"70002250000","70200","Alice Springs (T)","7","Northern Territory",0.019963
"70002260000","70200","Alice Springs (T)","7","Northern Territory",0.0238266
"70002270000","70200","Alice Springs (T)","7","Northern Territory",0.0331672
"70002280000","70200","Alice Springs (T)","7","Northern Territory",0.0352583
"70002290000","70200","Alice Springs (T)","7","Northern Territory",0.0399169
"70002300000","70200","Alice Springs (T)","7","Northern Territory",0.044813
"70002310000","70200","Alice Springs (T)","7","Northern Territory",0.0448636
"70002320000","70200","Alice Springs (T)","7","Northern Territory",0.0296676
"70002330000","70200","Alice Springs (T)","7","Northern Territory",0.0322968
"70002340000","70200","Alice Springs (T)","7","Northern Territory",0.0428637
"70002350000","70200","Alice Springs (T)","7","Northern Territory",0.0447638
"70002360000","70200","Alice Springs (T)","7","Northern Territory",0.0542163
"70002370000","70200","Alice Springs (T)","7","Northern Territory",0.0990014
"70002380000","70200","Alice Springs (T)","7","Northern Territory",0.0489355
"70002390000","70200","Alice Springs (T)","7","Northern Territory",0.0519364
"70002400000","70200","Alice Springs (T)","7","Northern Territory",0.0836157
"70002410000","70200","Alice Springs (T)","7","Northern Territory",11.47
"70002420000","70200","Alice Springs (T)","7","Northern Territory",0.00666654
"70002430000","70200","Alice Springs (T)","7","Northern Territory",0.00973104
"70002440000","70200","Alice Springs (T)","7","Northern Territory",0.0246073
"70002450000","70200","Alice Springs (T)","7","Northern Territory",0.0267225
"70002460000","70200","Alice Springs (T)","7","Northern Territory",0.0289934
"70002470000","70200","Alice Springs (T)","7","Northern Territory",0.0399222
"70002480000","70200","Alice Springs (T)","7","Northern Territory",0.0408311
"70002490000","70200","Alice Springs (T)","7","Northern Territory",0.042439
"70002500000","70200","Alice Springs (T)","7","Northern Territory",0.0388856
"70002510000","70200","Alice Springs (T)","7","Northern Territory",0.0481787
"70002520000","70200","Alice Springs (T)","7","Northern Territory",0.00607684
"70002530000","70200","Alice Springs (T)","7","Northern Territory",0.00568083
"70002540000","70200","Alice Springs (T)","7","Northern Territory",0.00578864
"70002550000","70200","Alice Springs (T)","7","Northern Territory",0.00688936
"70002560000","70200","Alice Springs (T)","7","Northern Territory",0.011063
"70002570000","70200","Alice Springs (T)","7","Northern Territory",0.0128101
"70002580000","70200","Alice Springs (T)","7","Northern Territory",0.0141898
"70002590000","70200","Alice Springs (T)","7","Northern Territory",0.0217423
"70002600000","70200","Alice Springs (T)","7","Northern Territory",0.0236918
"70002610000","70200","Alice Springs (T)","7","Northern Territory",0.0288863
"70002620000","70200","Alice Springs (T)","7","Northern Territory",0.0296991
"70002630000","70200","Alice Springs (T)","7","Northern Territory",0.0377517
"70002640000","70200","Alice Springs (T)","7","Northern Territory",0.00507562
"70002650000","70200","Alice Springs (T)","7","Northern Territory",0.00566126
"70002660000","70200","Alice Springs (T)","7","Northern Territory",0.0307899
"70002671000","70200","Alice Springs (T)","7","Northern Territory",0.0491041
"70002672000","70200","Alice Springs (T)","7","Northern Territory",0.0300194
"70002673000","70200","Alice Springs (T)","7","Northern Territory",0.0275187
"70002674000","70200","Alice Springs (T)","7","Northern Territory",0.0403007
"70002675000","70200","Alice Springs (T)","7","Northern Territory",0.036117
"70002676000","70200","Alice Springs (T)","7","Northern Territory",0.0287006
"70002680000","70200","Alice Springs (T)","7","Northern Territory",0.050608
"70002690000","70200","Alice Springs (T)","7","Northern Territory",0.16856
"70002700000","70200","Alice Springs (T)","7","Northern Territory",0.0867605
"70002710000","70200","Alice Springs (T)","7","Northern Territory",0.129406
"70002721000","70200","Alice Springs (T)","7","Northern Territory",0.0346432
"70002722000","70200","Alice Springs (T)","7","Northern Territory",0.0215081
"70002723000","70200","Alice Springs (T)","7","Northern Territory",0.0597327
"70002724000","70200","Alice Springs (T)","7","Northern Territory",0.0251308
"70002725000","70200","Alice Springs (T)","7","Northern Territory",0.0210181
"70002730000","70200","Alice Springs (T)","7","Northern Territory",0.0601658
"70002740000","70200","Alice Springs (T)","7","Northern Territory",0.0836767
"70002750000","70200","Alice Springs (T)","7","Northern Territory",0.129282
"70002760000","70200","Alice Springs (T)","7","Northern Territory",0.0452574
"70002770000","70200","Alice Springs (T)","7","Northern Territory",0.0663286
"70002780000","70200","Alice Springs (T)","7","Northern Territory",0.0246498
"70002790000","70200","Alice Springs (T)","7","Northern Territory",0.0309656
"70002800000","70200","Alice Springs (T)","7","Northern Territory",0.101445
"70002810000","70200","Alice Springs (T)","7","Northern Territory",0.100305
"70002820000","70200","Alice Springs (T)","7","Northern Territory",0.0319338
"70002830000","70200","Alice Springs (T)","7","Northern Territory",0.0517266
"70002841000","70200","Alice Springs (T)","7","Northern Territory",0.0441518
"70002842000","70200","Alice Springs (T)","7","Northern Territory",0.0290497
"70002843000","70200","Alice Springs (T)","7","Northern Territory",0.032381
"70002844000","70200","Alice Springs (T)","7","Northern Territory",0.0219783
"70002850000","70200","Alice Springs (T)","7","Northern Territory",0.0479842
"70002861000","70200","Alice Springs (T)","7","Northern Territory",0.0366788
"70002862000","70200","Alice Springs (T)","7","Northern Territory",0.0355414
"70002863000","70200","Alice Springs (T)","7","Northern Territory",0.034972
"70002864000","70200","Alice Springs (T)","7","Northern Territory",0.0249798
"70002873000","70200","Alice Springs (T)","7","Northern Territory",0.0814604
"70002874000","70200","Alice Springs (T)","7","Northern Territory",0.0164268
"70002880000","70200","Alice Springs (T)","7","Northern Territory",0.00777321
"70002890000","70200","Alice Springs (T)","7","Northern Territory",0.0166601
"70002900000","70200","Alice Springs (T)","7","Northern Territory",0.0189343
"70002910000","70200","Alice Springs (T)","7","Northern Territory",0.0239986
"70002920000","70200","Alice Springs (T)","7","Northern Territory",0.0263794
"70002930000","70200","Alice Springs (T)","7","Northern Territory",0.0365269
"70002940000","70200","Alice Springs (T)","7","Northern Territory",0.0400316
"70002950000","70200","Alice Springs (T)","7","Northern Territory",0.0411928
"70002960000","70200","Alice Springs (T)","7","Northern Territory",0.0419487
"70002970000","70200","Alice Springs (T)","7","Northern Territory",0.289817
"70036640000","70200","Alice Springs (T)","7","Northern Territory",0.0142237
"70036650000","70200","Alice Springs (T)","7","Northern Territory",1.36546
"70036660000","70200","Alice Springs (T)","7","Northern Territory",1.12727
"70036670000","70200","Alice Springs (T)","7","Northern Territory",0.137399
"70036680000","70200","Alice Springs (T)","7","Northern Territory",0.137542
"70036690000","70200","Alice Springs (T)","7","Northern Territory",0.0769923
"70036700000","70200","Alice Springs (T)","7","Northern Territory",0.0284222
"70037050000","70200","Alice Springs (T)","7","Northern Territory",0.0528754
"70037060000","70200","Alice Springs (T)","7","Northern Territory",1.65003
"70037070000","70200","Alice Springs (T)","7","Northern Territory",0.00980647
"70037080000","70200","Alice Springs (T)","7","Northern Territory",0.00803989
"70037090000","70200","Alice Springs (T)","7","Northern Territory",0.0414827
"70037220000","70200","Alice Springs (T)","7","Northern Territory",0.136937
"70037230000","70200","Alice Springs (T)","7","Northern Territory",0.108563
"70037240000","70200","Alice Springs (T)","7","Northern Territory",0.0241824
"70037260000","70200","Alice Springs (T)","7","Northern Territory",0.036815
"70037270000","70200","Alice Springs (T)","7","Northern Territory",0.0125082
"70037280000","70200","Alice Springs (T)","7","Northern Territory",0.0191116
"70037290000","70200","Alice Springs (T)","7","Northern Territory",0.00859703
"70037300000","70200","Alice Springs (T)","7","Northern Territory",0.0104714
"70037310000","70200","Alice Springs (T)","7","Northern Territory",0.0203248
"70037440000","70200","Alice Springs (T)","7","Northern Territory",0.128044
"70037680000","70200","Alice Springs (T)","7","Northern Territory",0.400828
"70037710000","70200","Alice Springs (T)","7","Northern Territory",0.0275005
"70002980000","70420","Barkly (S)","7","Northern Territory",9.99259
"70015850000","70420","Barkly (S)","7","Northern Territory",2.55681
"70015860000","70420","Barkly (S)","7","Northern Territory",0.190929
"70015870000","70420","Barkly (S)","7","Northern Territory",0.0315058
"70015880000","70420","Barkly (S)","7","Northern Territory",4.35715
"70015890000","70420","Barkly (S)","7","Northern Territory",0.216652
"70017970000","70420","Barkly (S)","7","Northern Territory",1752.95
"70028131000","70420","Barkly (S)","7","Northern Territory",15085.03
"70028132000","70420","Barkly (S)","7","Northern Territory",1.8301
"70028133000","70420","Barkly (S)","7","Northern Territory",0.606648
"70028135000","70420","Barkly (S)","7","Northern Territory",2625.37
"70028220000","70420","Barkly (S)","7","Northern Territory",28.2562
"70028280000","70420","Barkly (S)","7","Northern Territory",0.225282
"70028820000","70420","Barkly (S)","7","Northern Territory",26746.85
"70028830000","70420","Barkly (S)","7","Northern Territory",19844.48
"70028840000","70420","Barkly (S)","7","Northern Territory",47520.85
"70028850000","70420","Barkly (S)","7","Northern Territory",33393.55
"70028881000","70420","Barkly (S)","7","Northern Territory",30269.37
"70028882000","70420","Barkly (S)","7","Northern Territory",3623.8
"70028930000","70420","Barkly (S)","7","Northern Territory",28.0661
"70028970000","70420","Barkly (S)","7","Northern Territory",5321.56
"70030570000","70420","Barkly (S)","7","Northern Territory",28237.69
"70031691000","70420","Barkly (S)","7","Northern Territory",0.0741885
"70031692000","70420","Barkly (S)","7","Northern Territory",0.0598382
"70031693000","70420","Barkly (S)","7","Northern Territory",0.105444
"70031694000","70420","Barkly (S)","7","Northern Territory",0.0465533
"70031700000","70420","Barkly (S)","7","Northern Territory",0.0590635
"70031710000","70420","Barkly (S)","7","Northern Territory",0.11536
"70031720000","70420","Barkly (S)","7","Northern Territory",0.123969
"70031731000","70420","Barkly (S)","7","Northern Territory",0.267366
"70031732000","70420","Barkly (S)","7","Northern Territory",0.403588
"70031740000","70420","Barkly (S)","7","Northern Territory",0.0769434
"70031750000","70420","Barkly (S)","7","Northern Territory",0.104275
"70031760000","70420","Barkly (S)","7","Northern Territory",0.912825
"70031770000","70420","Barkly (S)","7","Northern Territory",0.119977
"70031780000","70420","Barkly (S)","7","Northern Territory",0.0332635
"70031790000","70420","Barkly (S)","7","Northern Territory",0.0503523
"70031800000","70420","Barkly (S)","7","Northern Territory",0.0670427
"70031810000","70420","Barkly (S)","7","Northern Territory",0.113672
"70031820000","70420","Barkly (S)","7","Northern Territory",0.0630035
"70031830000","70420","Barkly (S)","7","Northern Territory",0.0591009
"70031841000","70420","Barkly (S)","7","Northern Territory",0.062131
"70031842000","70420","Barkly (S)","7","Northern Territory",0.0679224
"70031850000","70420","Barkly (S)","7","Northern Territory",0.0550103
"70031860000","70420","Barkly (S)","7","Northern Territory",0.0550139
"70031871000","70420","Barkly (S)","7","Northern Territory",0.16509
"70031872000","70420","Barkly (S)","7","Northern Territory",0.138397
"70031873000","70420","Barkly (S)","7","Northern Territory",0.127129
