"MB_CODE_2011","LGA_CODE_2011","LGA_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","AREA_ALBERS_SQKM"
"60000800000","60210","Break O'Day (M)","6","Tasmania",0.301046
"60000810000","60210","Break O'Day (M)","6","Tasmania",0.168574
"60000820000","60210","Break O'Day (M)","6","Tasmania",0.0686233
"60000830000","60210","Break O'Day (M)","6","Tasmania",0.0648902
"60000840000","60210","Break O'Day (M)","6","Tasmania",0.0239318
"60000850000","60210","Break O'Day (M)","6","Tasmania",0.0514101
"60000870000","60210","Break O'Day (M)","6","Tasmania",0.129209
"60000880000","60210","Break O'Day (M)","6","Tasmania",0.176487
"60000890000","60210","Break O'Day (M)","6","Tasmania",0.0615415
"60000900000","60210","Break O'Day (M)","6","Tasmania",0.0469267
"60000910000","60210","Break O'Day (M)","6","Tasmania",0.0403676
"60000920000","60210","Break O'Day (M)","6","Tasmania",0.0439847
"60000930000","60210","Break O'Day (M)","6","Tasmania",0.0598201
"60000940000","60210","Break O'Day (M)","6","Tasmania",0.049432
"60000950000","60210","Break O'Day (M)","6","Tasmania",0.109887
"60000961000","60210","Break O'Day (M)","6","Tasmania",0.0378712
"60000962000","60210","Break O'Day (M)","6","Tasmania",0.0216804
"60000971000","60210","Break O'Day (M)","6","Tasmania",0.975812
"60000972000","60210","Break O'Day (M)","6","Tasmania",0.194155
"60000980000","60210","Break O'Day (M)","6","Tasmania",0.0162564
"60000990000","60210","Break O'Day (M)","6","Tasmania",0.0901974
"60001000000","60210","Break O'Day (M)","6","Tasmania",0.0694932
"60001010000","60210","Break O'Day (M)","6","Tasmania",0.0501583
"60001020000","60210","Break O'Day (M)","6","Tasmania",0.0612324
"60001030000","60210","Break O'Day (M)","6","Tasmania",0.0746095
"60001040000","60210","Break O'Day (M)","6","Tasmania",0.163844
"60001050000","60210","Break O'Day (M)","6","Tasmania",0.0857109
"60001060000","60210","Break O'Day (M)","6","Tasmania",0.0489681
"60001070000","60210","Break O'Day (M)","6","Tasmania",0.350302
"60001080000","60210","Break O'Day (M)","6","Tasmania",0.0745114
"60001090000","60210","Break O'Day (M)","6","Tasmania",0.0813481
"60001101000","60210","Break O'Day (M)","6","Tasmania",0.0425731
"60001102000","60210","Break O'Day (M)","6","Tasmania",0.114745
"60001110000","60210","Break O'Day (M)","6","Tasmania",0.110911
"60001120000","60210","Break O'Day (M)","6","Tasmania",107.895
"60001130000","60210","Break O'Day (M)","6","Tasmania",163.891
"60001140000","60210","Break O'Day (M)","6","Tasmania",74.1612
"60001151000","60210","Break O'Day (M)","6","Tasmania",104.315
"60001152000","60210","Break O'Day (M)","6","Tasmania",34.2252
"60001160000","60210","Break O'Day (M)","6","Tasmania",179.513
"60001170000","60210","Break O'Day (M)","6","Tasmania",23.984
"60001180000","60210","Break O'Day (M)","6","Tasmania",68.9797
"60001191000","60210","Break O'Day (M)","6","Tasmania",24.5386
"60001192000","60210","Break O'Day (M)","6","Tasmania",1.76336
"60001201000","60210","Break O'Day (M)","6","Tasmania",6.57347
"60001202000","60210","Break O'Day (M)","6","Tasmania",0.362736
"60001203000","60210","Break O'Day (M)","6","Tasmania",0.582938
"60001210000","60210","Break O'Day (M)","6","Tasmania",136.856
"60001220000","60210","Break O'Day (M)","6","Tasmania",98.0437
"60001230000","60210","Break O'Day (M)","6","Tasmania",33.1923
"60001240000","60210","Break O'Day (M)","6","Tasmania",16.1028
"60001250000","60210","Break O'Day (M)","6","Tasmania",13.6091
"60001260000","60210","Break O'Day (M)","6","Tasmania",4.78068
"60001270000","60210","Break O'Day (M)","6","Tasmania",15.2096
"60001280000","60210","Break O'Day (M)","6","Tasmania",19.4578
"60001290000","60210","Break O'Day (M)","6","Tasmania",17.4759
"60001300000","60210","Break O'Day (M)","6","Tasmania",23.313
"60001310000","60210","Break O'Day (M)","6","Tasmania",153.076
"60001320000","60210","Break O'Day (M)","6","Tasmania",162.6
"60001331000","60210","Break O'Day (M)","6","Tasmania",425.101
"60001332000","60210","Break O'Day (M)","6","Tasmania",0.0329857
"60001340000","60210","Break O'Day (M)","6","Tasmania",158.745
"60001350000","60210","Break O'Day (M)","6","Tasmania",39.5722
"60001371000","60210","Break O'Day (M)","6","Tasmania",0.20549
"60001372000","60210","Break O'Day (M)","6","Tasmania",0.19331
"60001381000","60210","Break O'Day (M)","6","Tasmania",0.0891502
"60001382000","60210","Break O'Day (M)","6","Tasmania",0.0752221
"60001390000","60210","Break O'Day (M)","6","Tasmania",0.0779517
"60001400000","60210","Break O'Day (M)","6","Tasmania",1.5156
"60001410000","60210","Break O'Day (M)","6","Tasmania",0.0599989
"60001420000","60210","Break O'Day (M)","6","Tasmania",0.14597
"60001430000","60210","Break O'Day (M)","6","Tasmania",0.0950545
"60001441000","60210","Break O'Day (M)","6","Tasmania",500.496
"60001442000","60210","Break O'Day (M)","6","Tasmania",90.6154
"60001450000","60210","Break O'Day (M)","6","Tasmania",184.413
"60001460000","60210","Break O'Day (M)","6","Tasmania",14.7812
"60001470000","60210","Break O'Day (M)","6","Tasmania",21.452
"60001481000","60210","Break O'Day (M)","6","Tasmania",142.596
"60001482000","60210","Break O'Day (M)","6","Tasmania",0.853275
"60001490000","60210","Break O'Day (M)","6","Tasmania",4.80369
"60001501000","60210","Break O'Day (M)","6","Tasmania",3.7981
"60001502000","60210","Break O'Day (M)","6","Tasmania",0.101151
"60001511000","60210","Break O'Day (M)","6","Tasmania",4.17545
"60001512000","60210","Break O'Day (M)","6","Tasmania",0.2516
"60001520000","60210","Break O'Day (M)","6","Tasmania",2.89581
"60001530000","60210","Break O'Day (M)","6","Tasmania",18.2439
"60001540000","60210","Break O'Day (M)","6","Tasmania",1.1298
"60001550000","60210","Break O'Day (M)","6","Tasmania",58.2888
"60001561000","60210","Break O'Day (M)","6","Tasmania",42.0035
"60001562000","60210","Break O'Day (M)","6","Tasmania",0.0419262
"60001563000","60210","Break O'Day (M)","6","Tasmania",0.0713332
"60001570000","60210","Break O'Day (M)","6","Tasmania",1.35087
"60001581000","60210","Break O'Day (M)","6","Tasmania",4.95544
"60001582000","60210","Break O'Day (M)","6","Tasmania",0.0316651
"60001583000","60210","Break O'Day (M)","6","Tasmania",0.0956904
"60001590000","60210","Break O'Day (M)","6","Tasmania",0.0627116
"60001601000","60210","Break O'Day (M)","6","Tasmania",6.65763
"60001602000","60210","Break O'Day (M)","6","Tasmania",0.629758
"60001610000","60210","Break O'Day (M)","6","Tasmania",0.0114457
"60001620000","60210","Break O'Day (M)","6","Tasmania",0.00578893
"60001630000","60210","Break O'Day (M)","6","Tasmania",0.0172884
"60001640000","60210","Break O'Day (M)","6","Tasmania",0.0140069
"60001650000","60210","Break O'Day (M)","6","Tasmania",0.0172613
"60001660000","60210","Break O'Day (M)","6","Tasmania",0.0132804
"60001670000","60210","Break O'Day (M)","6","Tasmania",0.0111239
"60001680000","60210","Break O'Day (M)","6","Tasmania",0.0126125
"60001690000","60210","Break O'Day (M)","6","Tasmania",0.0123458
"60001700000","60210","Break O'Day (M)","6","Tasmania",0.0215345
"60001710000","60210","Break O'Day (M)","6","Tasmania",0.0133002
"60001720000","60210","Break O'Day (M)","6","Tasmania",0.00878141
"60110900000","60210","Break O'Day (M)","6","Tasmania",0.0333726
"60118270000","60210","Break O'Day (M)","6","Tasmania",0.0210757
"60118280000","60210","Break O'Day (M)","6","Tasmania",0.036236
"60118290000","60210","Break O'Day (M)","6","Tasmania",0.0487736
"60118300000","60210","Break O'Day (M)","6","Tasmania",0.0123468
"60118310000","60210","Break O'Day (M)","6","Tasmania",0.00264954
"60118320000","60210","Break O'Day (M)","6","Tasmania",0.00497991
"60118330000","60210","Break O'Day (M)","6","Tasmania",0.00776771
"60118340000","60210","Break O'Day (M)","6","Tasmania",0.0163574
"60118350000","60210","Break O'Day (M)","6","Tasmania",0.00860906
"60118360000","60210","Break O'Day (M)","6","Tasmania",0.00838572
"60118370000","60210","Break O'Day (M)","6","Tasmania",0.052809
"60118380000","60210","Break O'Day (M)","6","Tasmania",0.0305057
"60118390000","60210","Break O'Day (M)","6","Tasmania",6.64312
"60118400000","60210","Break O'Day (M)","6","Tasmania",0.00720613
"60118410000","60210","Break O'Day (M)","6","Tasmania",0.11804
"60118420000","60210","Break O'Day (M)","6","Tasmania",0.945999
"60118430000","60210","Break O'Day (M)","6","Tasmania",0.900416
"60118440000","60210","Break O'Day (M)","6","Tasmania",3.74232
